video,video_n_tracks,video_mean_track_frames,video_median_track_frames,video_p90_track_frames,video_mean_duration_s,video_median_duration_s,video_mean_speed_px_s,video_median_speed_px_s,video_p90_speed_px_s,video_speed_std_px_s,video_mean_displacement_px,video_median_displacement_px,video_mean_path_length_px,video_mean_straightness,video_median_straightness,video_mean_confidence,video_mean_area_norm,video_long_track_ratio_x,video_fast_track_ratio_x,video_low_movement_track_ratio_x,video_progressive_like_ratio_x,video_long_track_ratio_y,video_fast_track_ratio_y,video_low_movement_track_ratio_y,video_progressive_like_ratio_y
70.0,11168,14.992120343839542,7.0,34.0,0.7863180515759313,0.32,88.63836685086527,83.06124777618065,138.3271380402344,40.093067340583765,33.321543657059784,14.40295509124847,45.25187270950802,0.7945632651437398,0.8574778234966952,0.7100891337162292,0.0009760554758822151,0.05435171919770774,0.21821275071633237,0.10601719197707736,0.2095272206303725,0.05435171919770774,0.21821275071633237,0.10601719197707736,0.2095272206303725
71.0,10718,15.748087329725696,6.0,34.0,0.8161989177085277,0.28,88.54857422111887,81.88965797396051,143.59410976294768,43.81333424551504,29.490887023544822,11.476495287969755,42.74546359333387,0.7607787004579943,0.8453622372614942,0.7017661252106521,0.001114151598925186,0.05980593394289979,0.24958014554954283,0.13528643403620078,0.23427878335510358,0.05980593394289979,0.24958014554954283,0.13528643403620078,0.23427878335510358
72.0,6948,24.16062176165803,7.0,51.0,0.9827115716753022,0.32,91.14384812701385,86.17781901798388,149.9732339235082,46.97281867981939,32.39766488723929,12.531181499490616,48.40976327496543,0.7504295868804244,0.8317426488196272,0.6756292165996937,0.000988379614174011,0.1047783534830167,0.2839666090961428,0.1445020149683362,0.26986183074265974,0.1047783534830167,0.2839666090961428,0.1445020149683362,0.26986183074265974
73.0,1423,119.7758257203092,28.0,364.0,3.601349262122277,1.32,32.68822804259075,16.899245861411266,73.8780203253076,28.983944343787957,15.950965452178789,6.789153305715073,50.45436613595574,0.4540785316256696,0.4062261668405016,0.6859751135581278,0.001027189860692009,0.40548137737174983,0.016865776528460996,0.6444132115249473,0.016163035839775124,0.40548137737174983,0.016865776528460996,0.6444132115249473,0.016163035839775124
74.0,7936,21.04876512096774,7.0,44.0,0.945234375,0.3,90.93151766551406,89.18317822856173,147.40699699515864,45.90825691270632,31.510969318374144,11.267692505934201,46.75510770610565,0.7415962357143718,0.8223544007532925,0.6926925085303014,0.0010010736011884728,0.08770161290322581,0.29611895161290325,0.15196572580645162,0.27759576612903225,0.08770161290322581,0.29611895161290325,0.15196572580645162,0.27759576612903225
75.0,4141,41.05699106496015,9.0,76.0,1.1337744506157934,0.26,115.67438085186586,114.97788562181353,182.36866360295826,55.0250066384377,26.32562420834294,15.21352749100164,54.63625845069594,0.6476335153396149,0.6931636481390405,0.6427303030428434,0.0010193385418522862,0.14489253803429122,0.5438299927553731,0.12146824438541415,0.4482009176527409,0.14489253803429122,0.5438299927553731,0.12146824438541415,0.4482009176527409
76.0,1022,142.46183953033267,24.0,580.3999999999999,3.125655577299413,0.68,94.16994599457693,91.92589914875535,179.01071927211564,64.65832672666535,47.776546599247176,13.396280105618626,116.7834124061332,0.5235129126815488,0.5358791475286397,0.5653612333815319,0.0015389358958482731,0.40019569471624267,0.3953033268101761,0.2690802348336595,0.273972602739726,0.40019569471624267,0.3953033268101761,0.2690802348336595,0.273972602739726
77.0,6586,25.545703006377163,7.0,55.0,1.0205132098390526,0.28,80.80209064026083,70.40113648266615,146.27020513822472,49.40859079724463,20.92821506516867,10.022763159487134,36.49412040571719,0.6981310307491744,0.7684628521811343,0.6959800286422834,0.0009000698531300363,0.10856361979957485,0.22350440327968418,0.2168235651381719,0.2037655633161251,0.10856361979957485,0.22350440327968418,0.2168235651381719,0.2037655633161251
78.0,3953,42.3455603339236,8.0,96.80000000000018,1.5371059954464965,0.36,59.876223564364295,56.412672622884664,114.22278018476331,42.73502529050055,20.507498195009504,5.787211123401118,35.85487777823493,0.6576769281068561,0.7918790891591785,0.6605871849814636,0.0009691945232311973,0.16898558057171767,0.10650139134834304,0.3442954717935745,0.10346572223627624,0.16898558057171767,0.10650139134834304,0.3442954717935745,0.10346572223627624
79.0,8307,20.07716383772722,7.0,44.0,0.8513470566991694,0.28,87.33982741874294,82.31799097153763,138.66732241606556,40.87273471359861,26.88320920880946,12.185449839103494,41.86098874717905,0.7391509255179071,0.7944484271091397,0.703667191897258,0.0008966182189940246,0.08655350908872035,0.23462140363548814,0.12218610810160106,0.21812928855182376,0.08655350908872035,0.23462140363548814,0.12218610810160106,0.21812928855182376
8.0,3766,41.37891662241105,9.0,100.5,1.075246946362188,0.26,88.12234167311944,79.65837539148609,145.10518805145972,43.604789294192315,25.60797076394027,12.478409476891539,52.453311064752725,0.671929065576443,0.7088043535868396,0.5660924372686978,0.0012570192553522175,0.17020711630377058,0.25597450876261285,0.1330323951141795,0.21933085501858737,0.17020711630377058,0.25597450876261285,0.1330323951141795,0.21933085501858737
80.0,807,209.01115241635688,82.0,657.9999999999999,5.517372986369268,3.04,10.637873158872678,6.036384851187273,13.237463965311223,15.075493350186587,4.376759253994622,0.9963845634920507,37.247172581242985,0.16876989119244737,0.07173884453200152,0.67322363048239,0.0010048551162468783,0.6270136307311028,0.004956629491945477,0.9169764560099133,0.004956629491945477,0.6270136307311028,0.004956629491945477,0.9169764560099133,0.004956629491945477
81.0,4799,35.30860595957491,8.0,72.0,1.2228422588039174,0.3,85.8651679715552,78.47399122754595,148.34281364094926,47.9721557716878,28.310165044137644,12.115716111285812,49.00245863131461,0.699055334883187,0.7654781549466577,0.6726017668510419,0.0010220733104358262,0.14711398207959991,0.24713481975411544,0.17837049385288603,0.22421337778703895,0.14711398207959991,0.24713481975411544,0.17837049385288603,0.22421337778703895
82.0,486,346.68518518518516,223.0,776.0,7.200864197530864,4.79,41.52838160395358,16.253958273439448,104.12208206374328,41.22717930428823,46.28330042325985,10.661243575474803,146.8670544435447,0.35048956968236833,0.23356653892899246,0.5973348047061751,0.0011634989695228548,0.6646090534979424,0.0823045267489712,0.6152263374485597,0.06790123456790123,0.6646090534979424,0.0823045267489712,0.6152263374485597,0.06790123456790123
83.0,16713,10.073356070125053,4.0,21.0,0.6821946987375097,0.22,66.30571838464571,55.55242799637667,117.06000759405643,38.865657196368026,17.916176483501992,6.217904850717153,25.44027831611885,0.7701828423332275,0.8781934521259913,0.6383793938690139,0.0009099914659709028,0.03165200741937414,0.10620475079279602,0.2514210494824388,0.10339256865912763,0.03165200741937414,0.10620475079279602,0.2514210494824388,0.10339256865912763
84.0,3862,43.89306059036768,9.0,104.0,1.5777265665458313,0.42,69.65911403963766,64.21301030875529,126.94159343103385,43.84836815015905,19.872830991337754,9.699708713305464,45.34366324841729,0.6100410863663869,0.6619085981625478,0.6887514503174451,0.0012655454474277228,0.17788710512687728,0.15510098394614188,0.2907819782496116,0.1320559295701709,0.17788710512687728,0.15510098394614188,0.2907819782496116,0.1320559295701709
85.0,12435,12.68572577402493,4.0,28.0,0.526076397265782,0.14,48.78949158217665,38.856563872006014,86.44759418529786,29.470607034340077,8.30662653339298,3.2936829376018624,14.905502183497601,0.7259423311856867,0.8090141396254317,0.4912022386573272,0.0009582071256888058,0.04953759549658223,0.036268596702854844,0.4180940892641737,0.03506232408524326,0.04953759549658223,0.036268596702854844,0.4180940892641737,0.03506232408524326
9.0,4513,32.16153334810547,6.0,83.0,1.1104232218036783,0.28,37.79113238363755,24.172484931886636,76.56516514336583,28.47640738158344,6.579167101634709,3.1708334317572073,21.414160772789497,0.5710557004345107,0.5678119256921167,0.43801798258621993,0.0010505213955478263,0.15444272102814094,0.02548194105916242,0.6009306448038998,0.02503877686682916,0.15444272102814094,0.02548194105916242,0.6009306448038998,0.02503877686682916
