id,video,video_n_tracks,video_mean_track_frames,video_median_track_frames,video_p90_track_frames,video_mean_duration_s,video_median_duration_s,video_mean_speed_px_s,video_median_speed_px_s,video_p90_speed_px_s,video_speed_std_px_s,video_mean_displacement_px,video_median_displacement_px,video_mean_path_length_px,video_mean_straightness,video_median_straightness,video_mean_confidence,video_mean_area_norm,video_long_track_ratio_x,video_fast_track_ratio_x,video_low_movement_track_ratio_x,video_progressive_like_ratio_x,video_long_track_ratio_y,video_fast_track_ratio_y,video_low_movement_track_ratio_y,video_progressive_like_ratio_y,video_key
66,66.0,1542.0,110.52853437094684,17.5,323.8000000000002,2.8090920881971466,0.62,71.12949155238567,67.03211188135833,137.9835428904288,49.89008413511483,35.234877156213,12.628292842389875,79.24782419393556,0.5720480006835671,0.5889078403253456,0.6086200615495518,0.0011269562590328,0.3203631647211414,0.2211413748378728,0.3404669260700389,0.1971465629053177,0.3203631647211414,0.2211413748378728,0.3404669260700389,0.1971465629053177,66.0
67,67.0,9100.0,18.305164835164835,7.0,43.0,0.8794175824175824,0.36,84.0327191707002,78.96758393670007,135.5452710909508,41.72933669839461,35.165897530207616,14.332406614786692,47.36277456352535,0.7857011436673215,0.8633019236735335,0.7040327597604156,0.0008973426569703,0.0847252747252747,0.2107692307692307,0.1452747252747252,0.2041758241758241,0.0847252747252747,0.2107692307692307,0.1452747252747252,0.2041758241758241,67.0
68,68.0,1896.0,89.70411392405063,20.0,257.5,2.064789029535865,0.54,83.33075724962663,79.1818891280148,145.96319902525548,50.444635803016055,45.65006623299783,16.32983069636757,107.68296457465158,0.5727424038667741,0.5633197728559194,0.5512968273263115,0.0012268931913975,0.3280590717299578,0.3032700421940928,0.2531645569620253,0.2125527426160337,0.3280590717299578,0.3032700421940928,0.2531645569620253,0.2125527426160337,68.0
69,69.0,14095.0,11.915147215324582,5.0,27.0,0.8213068463994324,0.34,79.2418503520199,67.6641724298922,138.57590645984402,45.949804198838784,26.304230948725067,9.599488382156872,36.97873157843029,0.7620357924493144,0.8542386996117055,0.7066107979062769,0.0009918723594118,0.0406527137282724,0.1828307910606598,0.1889322454771195,0.1727562965590635,0.0406527137282724,0.1828307910606598,0.1889322454771195,0.1727562965590635,69.0
70,70.0,11168.0,14.992120343839542,7.0,34.0,0.7863180515759313,0.32,88.63836685086527,83.06124777618065,138.3271380402344,40.093067340583765,33.321543657059784,14.40295509124847,45.25187270950802,0.7945632651437398,0.8574778234966952,0.7100891337162292,0.0009760554758822,0.0543517191977077,0.2182127507163323,0.1060171919770773,0.2095272206303725,0.0543517191977077,0.2182127507163323,0.1060171919770773,0.2095272206303725,70.0
71,71.0,10718.0,15.748087329725696,6.0,34.0,0.8161989177085277,0.28,88.54857422111887,81.88965797396051,143.59410976294768,43.81333424551504,29.490887023544825,11.476495287969756,42.74546359333387,0.7607787004579943,0.8453622372614942,0.7017661252106521,0.0011141515989251,0.0598059339428997,0.2495801455495428,0.1352864340362007,0.2342787833551035,0.0598059339428997,0.2495801455495428,0.1352864340362007,0.2342787833551035,71.0
72,72.0,6948.0,24.16062176165803,7.0,51.0,0.9827115716753022,0.32,91.14384812701384,86.17781901798388,149.9732339235082,46.97281867981939,32.39766488723929,12.531181499490616,48.40976327496543,0.7504295868804244,0.8317426488196272,0.6756292165996937,0.000988379614174,0.1047783534830167,0.2839666090961428,0.1445020149683362,0.2698618307426597,0.1047783534830167,0.2839666090961428,0.1445020149683362,0.2698618307426597,72.0
73,73.0,1423.0,119.7758257203092,28.0,364.0,3.601349262122277,1.32,32.68822804259075,16.899245861411266,73.8780203253076,28.98394434378796,15.950965452178789,6.789153305715073,50.45436613595574,0.4540785316256696,0.4062261668405016,0.6859751135581278,0.001027189860692,0.4054813773717498,0.0168657765284609,0.6444132115249473,0.0161630358397751,0.4054813773717498,0.0168657765284609,0.6444132115249473,0.0161630358397751,73.0
74,74.0,7936.0,21.04876512096774,7.0,44.0,0.945234375,0.3,90.93151766551406,89.18317822856173,147.40699699515864,45.90825691270632,31.510969318374144,11.2676925059342,46.75510770610565,0.7415962357143718,0.8223544007532925,0.6926925085303014,0.0010010736011884,0.0877016129032258,0.2961189516129032,0.1519657258064516,0.2775957661290322,0.0877016129032258,0.2961189516129032,0.1519657258064516,0.2775957661290322,74.0
75,75.0,4141.0,41.05699106496015,9.0,76.0,1.1337744506157934,0.26,115.67438085186586,114.97788562181351,182.36866360295824,55.0250066384377,26.32562420834294,15.21352749100164,54.63625845069594,0.6476335153396149,0.6931636481390405,0.6427303030428434,0.0010193385418522,0.1448925380342912,0.5438299927553731,0.1214682443854141,0.4482009176527409,0.1448925380342912,0.5438299927553731,0.1214682443854141,0.4482009176527409,75.0
76,76.0,1022.0,142.46183953033267,24.0,580.3999999999999,3.125655577299413,0.68,94.16994599457692,91.92589914875536,179.01071927211564,64.65832672666535,47.776546599247176,13.396280105618626,116.7834124061332,0.5235129126815488,0.5358791475286397,0.5653612333815319,0.0015389358958482,0.4001956947162426,0.3953033268101761,0.2690802348336595,0.273972602739726,0.4001956947162426,0.3953033268101761,0.2690802348336595,0.273972602739726,76.0
77,77.0,6586.0,25.545703006377163,7.0,55.0,1.0205132098390526,0.28,80.80209064026083,70.40113648266615,146.27020513822472,49.40859079724463,20.92821506516867,10.022763159487134,36.49412040571719,0.6981310307491744,0.7684628521811343,0.6959800286422834,0.00090006985313,0.1085636197995748,0.2235044032796841,0.2168235651381719,0.2037655633161251,0.1085636197995748,0.2235044032796841,0.2168235651381719,0.2037655633161251,77.0
78,78.0,3953.0,42.3455603339236,8.0,96.80000000000018,1.5371059954464965,0.36,59.876223564364295,56.41267262288466,114.22278018476332,42.73502529050055,20.507498195009504,5.787211123401118,35.85487777823493,0.6576769281068561,0.7918790891591785,0.6605871849814636,0.0009691945232311,0.1689855805717176,0.106501391348343,0.3442954717935745,0.1034657222362762,0.1689855805717176,0.106501391348343,0.3442954717935745,0.1034657222362762,78.0
79,79.0,8307.0,20.07716383772722,7.0,44.0,0.8513470566991694,0.28,87.33982741874294,82.31799097153763,138.66732241606556,40.87273471359861,26.88320920880946,12.185449839103494,41.86098874717905,0.7391509255179071,0.7944484271091397,0.703667191897258,0.000896618218994,0.0865535090887203,0.2346214036354881,0.122186108101601,0.2181292885518237,0.0865535090887203,0.2346214036354881,0.122186108101601,0.2181292885518237,79.0
80,80.0,807.0,209.01115241635688,82.0,657.9999999999999,5.517372986369268,3.04,10.637873158872678,6.036384851187273,13.237463965311225,15.075493350186589,4.376759253994622,0.9963845634920508,37.247172581242985,0.1687698911924473,0.0717388445320015,0.67322363048239,0.0010048551162468,0.6270136307311028,0.0049566294919454,0.9169764560099132,0.0049566294919454,0.6270136307311028,0.0049566294919454,0.9169764560099132,0.0049566294919454,80.0
81,81.0,4799.0,35.30860595957491,8.0,72.0,1.2228422588039174,0.3,85.8651679715552,78.47399122754595,148.34281364094926,47.9721557716878,28.310165044137644,12.115716111285812,49.00245863131461,0.699055334883187,0.7654781549466577,0.6726017668510419,0.0010220733104358,0.1471139820795999,0.2471348197541154,0.178370493852886,0.2242133777870389,0.1471139820795999,0.2471348197541154,0.178370493852886,0.2242133777870389,81.0
82,82.0,486.0,346.6851851851852,223.0,776.0,7.200864197530864,4.79,41.52838160395358,16.253958273439448,104.12208206374328,41.22717930428823,46.28330042325985,10.661243575474805,146.8670544435447,0.3504895696823683,0.2335665389289924,0.5973348047061751,0.0011634989695228,0.6646090534979424,0.0823045267489712,0.6152263374485597,0.0679012345679012,0.6646090534979424,0.0823045267489712,0.6152263374485597,0.0679012345679012,82.0
83,83.0,16713.0,10.073356070125053,4.0,21.0,0.6821946987375097,0.22,66.30571838464571,55.55242799637667,117.06000759405644,38.865657196368026,17.916176483501992,6.217904850717153,25.44027831611885,0.7701828423332275,0.8781934521259913,0.6383793938690139,0.0009099914659709,0.0316520074193741,0.106204750792796,0.2514210494824388,0.1033925686591276,0.0316520074193741,0.106204750792796,0.2514210494824388,0.1033925686591276,83.0
84,84.0,3862.0,43.89306059036768,9.0,104.0,1.577726566545831,0.42,69.65911403963766,64.21301030875529,126.94159343103384,43.84836815015905,19.872830991337757,9.699708713305464,45.34366324841729,0.6100410863663869,0.6619085981625478,0.6887514503174451,0.0012655454474277,0.1778871051268772,0.1551009839461418,0.2907819782496116,0.1320559295701709,0.1778871051268772,0.1551009839461418,0.2907819782496116,0.1320559295701709,84.0
85,85.0,12435.0,12.68572577402493,4.0,28.0,0.526076397265782,0.14,48.78949158217665,38.856563872006014,86.44759418529786,29.47060703434008,8.30662653339298,3.2936829376018624,14.9055021834976,0.7259423311856867,0.8090141396254317,0.4912022386573272,0.0009582071256888,0.0495375954965822,0.0362685967028548,0.4180940892641737,0.0350623240852432,0.0495375954965822,0.0362685967028548,0.4180940892641737,0.0350623240852432,85.0
